col_1,col_2
12443,196
12444,1293
12445,7833
12446,615
12447,8385
12448,6544
12449,1822
12450,7051
12451,6652
12452,6450
12453,9575
12454,5743
12455,7925
12456,6121
12457,5191
12458,7655
12459,4216
12460,8399
12461,2414
12462,9199
12463,2652
12464,1926
12465,6936
12466,2232
12467,1145
12468,3277
12469,6507
12470,6834
12471,9369
12472,4644
12473,8271
12474,7189
12475,823
12476,5276
12477,2960
12478,9322
12479,3250
12480,9640
12481,5501
12482,6157
12483,4477
12484,7535
12485,9815
12486,2460
12487,8863
12488,6511
12489,3992
12490,2493
12491,5590
12492,9509
12493,3329
12494,4002
12495,6205
12496,51
12497,7816
12498,4733
12499,2231
12500,9301
12501,3525
12502,5578
12503,5574
12504,4234
12505,800
12506,432
12507,8214
12508,1214
12509,3941
12510,6656
12511,9441
12512,3035
12513,8462
12514,9728
12515,9211
12516,598
12517,8655
12518,3253
12519,4030
12520,3930
12521,8310
12522,5627
12523,7117
12524,5301
12525,885
12526,82
12527,9190
12528,9992
12529,7200
12530,5552
12531,5413
12532,2642
12533,3710
12534,8176
12535,100
12536,6432
12537,729
12538,4642
12539,9049
12540,7107
12541,230
12542,4703
12543,2381
12544,2177
12545,6604
12546,24
12547,7018
12548,7945
12549,2305
12550,3312
12551,1948
12552,5154
12553,8072
12554,7168
12555,1152
12556,5165
12557,5793
12558,3412
12559,1279
12560,3554
12561,6858
12562,2001
12563,9356
12564,6718
12565,9052
12566,2190
12567,8246
12568,6312
12569,6887
12570,7057
12571,7498
12572,7861
12573,3955
12574,7017
12575,9349
12576,4051
12577,1088
12578,421
12579,5249
12580,5703
12581,3723
12582,4471
12583,6824
12584,5149
12585,2741
12586,5639
12587,3854
12588,3164
12589,9727
12590,2060
12591,8060
12592,2566
12593,2792
12594,2331
12595,3665
12596,8758
12597,631
12598,6241
12599,6143
12600,5538
12601,7859
12602,9074
12603,6070
12604,5869
12605,3724
12606,7704
12607,6744
12608,7593
12609,3902
12610,8452
12611,1651
12612,2384
12613,3251
12614,2477
12615,9906
12616,9532
12617,3700
12618,2078
12619,5533
12620,6727
12621,7431
12622,7318
12623,7671
12624,1668
12625,3083
12626,54
12627,7487
12628,6601
12629,8177
12630,3310
12631,9279
12632,9878
12633,7401
12634,1223
12635,9366
12636,2801
12637,7606
12638,4905
12639,828
12640,6189
12641,9876
12642,4629
12643,2828
12644,2799
12645,7200
12646,5002
12647,4980
12648,308
12649,7857
12650,7769
12651,4813
12652,5907
12653,8772
12654,7917
12655,5183
12656,1529
12657,1314
12658,7896
12659,9188
12660,2859
12661,7495
12662,6977
12663,3140
12664,5389
12665,4590
12666,2237
12667,4300
12668,6277
12669,5527
12670,151
12671,1399
12672,7247
12673,8846
12674,7262
12675,5665
12676,7943
12677,4669
12678,6376
12679,4898
12680,1873
12681,17
12682,792
12683,365
12684,2319
12685,489
12686,4289
12687,2607
12688,671
12689,8053
12690,7166
12691,9581
12692,6746
12693,5204
12694,6498
12695,8257
12696,3549
12697,2480
12698,9823
12699,9500
12700,398
12701,6881
12702,5596
12703,8287
12704,6580
12705,3777
12706,3869
12707,3472
12708,2174
12709,7995
12710,3115
12711,9269
12712,5525
12713,612
12714,2996
12715,1314
12716,2898
12717,83
12718,7075
12719,5116
12720,670
12721,7167
12722,3379
12723,3197
12724,8051
12725,413
12726,8396
12727,9763
12728,8463
12729,9708
12730,5033
12731,9846
12732,3771
12733,1567
12734,5377
12735,141
12736,8127
12737,6910
12738,3441
12739,3729
12740,7668
12741,2627
12742,2602
12743,2379
12744,8909
12745,2649
12746,7446
12747,5834
12748,1581
12749,3924
12750,4756
12751,6960
12752,7047
12753,7342
12754,81
12755,6652
12756,2396
12757,7135
12758,8629
12759,4129
12760,6366
12761,5967
12762,4976
12763,7025
12764,7898
12765,9870
12766,9468
12767,1757
12768,5436
12769,1628
12770,2738
12771,2531
12772,4965
12773,8551
12774,8549
12775,2950
12776,1426
12777,7369
12778,8150
12779,6665
12780,9908
12781,1645
12782,8472
12783,8829
12784,7820
12785,6307
12786,9069
12787,6148
12788,5942
12789,5075
12790,4917
12791,7344
12792,7754
12793,7619
12794,4931
12795,4304
12796,7796
12797,4025
12798,5401
12799,3584
12800,8559
12801,8801
12802,9122
12803,7010
12804,4966
12805,1887
12806,8991
12807,747
12808,5387
12809,6319
12810,7727
12811,1731
12812,1200
12813,2025
12814,7643
12815,5474
12816,4671
12817,6317
12818,1028
12819,6033
12820,3325
12821,8038
12822,1084
12823,1302
12824,7421
12825,5976
12826,5435
12827,4952
12828,1974
12829,6298
12830,905
12831,3577
12832,7599
12833,7783
12834,1939
12835,4710
12836,5875
12837,4025
12838,1834
12839,7865
12840,2553
12841,7144
12842,872
12843,733
12844,411
12845,585
12846,1558
12847,4530
12848,1698
12849,3401
12850,1611
12851,4267
12852,9432
12853,274
12854,8413
12855,8840
12856,8197
12857,1398
12858,4752
12859,2729
12860,7558
12861,2205
12862,3041
12863,9805
12864,3303
12865,3120
12866,6483
12867,9253
12868,7451
12869,1486
12870,1133
12871,2112
12872,7845
12873,5652
12874,4280
12875,535
12876,4285
12877,3108
12878,8625
12879,2903
12880,8533
12881,9211
12882,8348
12883,2656
12884,7605
12885,2571
12886,9088
12887,7076
12888,6817
12889,2433
12890,9405
12891,3844
12892,2
12893,4770
12894,9313
12895,552
12896,9887
12897,965
12898,2827
12899,6592
12900,7285
12901,2354
12902,8449
12903,3572
12904,9080
12905,7658
12906,3242
12907,1698
12908,2078
12909,8973
12910,1775
12911,4217
12912,4861
12913,427
12914,8966
12915,9496
12916,5833
12917,5178
12918,4651
12919,8526
12920,8598
12921,539
12922,5359
12923,307
12924,83
12925,6318
12926,7531
12927,2867
12928,9891
12929,6215
12930,3533
12931,9301
12932,108
12933,3263
12934,2401
12935,7993
12936,888
12937,5992
12938,6395
12939,6732
12940,2831
12941,7836
12942,2614
12943,2856
12944,8612
12945,2881
12946,7603
12947,1902
12948,9081
12949,3458
12950,324
12951,9315
12952,4237
12953,452
12954,5954
12955,1430
12956,5143
12957,6878
12958,5723
12959,9507
12960,7774
12961,7072
12962,4182
12963,1331
12964,4632
12965,7762
12966,8009
12967,8397
12968,9663
12969,9869
12970,9574
12971,7520
12972,3805
12973,7665
12974,4944
12975,4836
12976,2149
12977,8758
12978,6308
12979,1021
12980,1555
12981,3251
12982,8184
12983,3980
12984,508
12985,6881
12986,4933
12987,2857
12988,2196
12989,5334
12990,556
12991,3874
12992,5902
12993,9442
12994,6109
12995,9312
12996,1988
12997,4123
12998,5532
12999,6903
13000,911
13001,9986
13002,1821
13003,9183
13004,9685
13005,3748
13006,2669
13007,9607
13008,9450
13009,6437
13010,232
13011,3555
13012,5886
13013,4017
13014,1390
13015,8465
13016,3261
13017,9050
13018,3525
13019,9746
13020,8365
13021,9968
13022,8014
13023,2099
13024,6755
13025,9132
13026,416
13027,6091
13028,6927
13029,1759
13030,2178
13031,8113
13032,7063
13033,5273
13034,1800
13035,7487
13036,8858
13037,7055
13038,4169
13039,54
13040,7666
13041,6014
13042,222
13043,4635
13044,5247
13045,2514
13046,6513
13047,5519
13048,8922
13049,8167
13050,1508
13051,5412
13052,8559
13053,6168
13054,835
13055,8832
13056,205
13057,8312
13058,7457
13059,8083
13060,2434
13061,4080
13062,9725
13063,1717
13064,5629
13065,1908
13066,3240
13067,2118
13068,3691
13069,6116
13070,4504
13071,2540
13072,910
13073,6710
13074,5102
13075,4799
13076,4582
13077,6828
13078,1292
13079,8627
13080,332
13081,4508
13082,1713
13083,4829
13084,972
13085,9745
13086,3425
13087,4429
13088,720
13089,1836
13090,7689
13091,3213
13092,254
13093,3734
13094,162
13095,7602
13096,7512
13097,3295
13098,9418
13099,7863
13100,2320
13101,5638
13102,8481
13103,743
13104,5651
13105,2524
13106,1998
13107,3649
13108,4553
13109,9721
13110,3903
13111,1372
13112,855
13113,9142
13114,7434
13115,2570
13116,1655
13117,2408
13118,133
13119,2625
13120,7284
13121,2237
13122,346
13123,876
13124,6570
13125,1508
13126,5020
13127,6487
13128,8808
13129,4802
13130,4875
13131,8306
13132,6097
13133,1254
13134,3915
13135,965
13136,81
13137,4344
13138,1237
13139,9375
13140,4501
13141,5987
13142,7320
13143,8443
13144,4172
13145,2749
13146,3185
13147,8832
13148,620
13149,3231
13150,8728
13151,9844
13152,9861
13153,8359
13154,9456
13155,7063
13156,4105
13157,6188
13158,8844
13159,3783
13160,4616
13161,5893
13162,1624
13163,3737
13164,4195
13165,1893
13166,7832
13167,6876
13168,6490
13169,6113
13170,8924
13171,5879
13172,9436
13173,7646
13174,4366
13175,6863
13176,3866
13177,8643
13178,6064
13179,9469
13180,9658
13181,2974
13182,2774
13183,2793
13184,2385
13185,1360
13186,5985
13187,3171
13188,3383
13189,6999
13190,1298
13191,1732
13192,5374
13193,3194
13194,7815
13195,6177
13196,6260
13197,2855
13198,8430
13199,4116
13200,6172
13201,9610
13202,6069
13203,3677
13204,2582
13205,7049
13206,1908
13207,1828
13208,6936
13209,6233
13210,6320
13211,1093
13212,9213
13213,6432
13214,2534
13215,8704
13216,2896
13217,1080
13218,7333
13219,1050
13220,3157
13221,2756
13222,6223
13223,4466
13224,2320
13225,8910
13226,2325
13227,9199
13228,8939
13229,5587
13230,5487
13231,4338
13232,2473
13233,2012
13234,5662
13235,3599
13236,2807
13237,1010
13238,4204
13239,2966
13240,2246
13241,3376
13242,2831
13243,9011
13244,193
13245,8678
13246,8629
13247,7346
13248,728
13249,8905
13250,4744
13251,5498
13252,3323
13253,8612
13254,5510
13255,2969
13256,8053
13257,9873
13258,6817
13259,3368
13260,8249
13261,786
13262,7131
13263,3734
13264,5879
13265,8645
13266,4118
13267,333
13268,8354
13269,5750
13270,9361
13271,1726
13272,3825
13273,918
13274,8040
13275,4678
13276,9779
13277,865
13278,7929
13279,8895
13280,6520
13281,6153
13282,8680
13283,6235
13284,8923
13285,8629
13286,5956
13287,749
13288,4590
13289,4737
13290,8854
13291,7349
13292,3099
13293,100
13294,3302
13295,9450
13296,4676
13297,2943
13298,7695
13299,9513
13300,4499
13301,4858
13302,9827
13303,5892
13304,4877
13305,9511
13306,8852
13307,7332
13308,4613
13309,8481
13310,8570
13311,9425
13312,1077
13313,2427
13314,5209
13315,4996
13316,5430
13317,2093
13318,156
13319,3630
13320,8479
13321,4887
13322,9017
13323,3054
13324,1455
13325,1740
13326,8737
13327,9042
13328,9343
13329,9921
13330,7410
13331,2666
13332,6896
13333,2862
13334,3363
13335,5059
13336,3530
13337,9810
13338,5525
13339,7613
13340,7665
13341,1112
13342,5751
13343,4409
13344,2568
13345,1475
13346,5383
13347,3180
13348,5169
13349,4337
13350,6455
13351,5542
13352,3386
13353,9375
13354,8608
13355,6331
13356,3394
13357,9586
13358,7075
13359,9330
13360,5945
13361,5642
13362,8277
13363,1942
13364,5514
13365,482
13366,6188
13367,4134
13368,4835
13369,7533
13370,4834
13371,8263
13372,3065
13373,2434
13374,8150
13375,5430
13376,756
13377,5296
13378,7571
13379,3883
13380,6707
13381,525
13382,7185
13383,8806
13384,2633
13385,3627
13386,3642
13387,9760
13388,6475
13389,1642
13390,2503
13391,3737
13392,5669
13393,322
13394,7100
13395,7640
13396,7280
13397,8658
13398,2294
13399,7688
13400,9199
13401,2926
13402,445
13403,6285
13404,4613
13405,9146
13406,7867
13407,185
13408,883
13409,6458
13410,4775
13411,1357
13412,6574
13413,2993
13414,2250
13415,586
13416,9144
13417,3978
13418,2663
13419,315
13420,2916
13421,6897
13422,5408
13423,2420
13424,4301
13425,506
13426,9132
13427,5125
13428,1413
13429,22
13430,4963
13431,3536
13432,2190
13433,5313
13434,9007
13435,6138
13436,3602
13437,3768
13438,3055
13439,4805
13440,5356
13441,5072
13442,761
13443,1578
13444,6132
13445,4714
13446,749
13447,7991
13448,1141
13449,7788
13450,7699
13451,3994
13452,2923
13453,5337
13454,4309
13455,5427
13456,2570
13457,8096
13458,1173
13459,8437
13460,9256
13461,7990
13462,5549
13463,2936
13464,1737
13465,6543
13466,703
13467,3639
13468,823
13469,7404
13470,2725
13471,8963
13472,9430
13473,8316
13474,885
13475,4079
13476,684
13477,9727
13478,8216
13479,5920
13480,995
13481,5815
13482,9030
13483,2084
13484,3690
13485,3808
13486,4932
13487,6920
13488,814
13489,5332
13490,2074
13491,8193
13492,1899
13493,3687
13494,8351
13495,3949
13496,9372
13497,1144
13498,5644
13499,2414
13500,3637
13501,4348
13502,8321
13503,8005
13504,8527
13505,9952
13506,9558
13507,4681
13508,26
13509,2125
13510,5518
13511,7275
13512,6792
13513,9916
13514,5445
13515,1768
13516,2509
13517,3388
13518,8447
13519,6053
13520,9374
13521,2598
13522,7353
13523,7570
13524,5973
13525,6860
13526,1625
13527,7232
13528,7138
13529,4427
13530,9876
13531,8417
13532,661
13533,127
13534,5779
13535,6155
13536,1619
13537,3195
13538,5710
13539,3038
13540,690
13541,1673
13542,9328
13543,263
13544,8703
13545,7791
13546,309
13547,8891
13548,3694
13549,7462
13550,2723
13551,4418
13552,6301
13553,1584
13554,1590
13555,801
13556,9699
13557,1936
13558,9167
13559,5172
13560,3941
13561,8238
13562,3579
13563,7534
13564,7675
13565,2442
13566,5488
13567,887
13568,7075
13569,1815
13570,3591
13571,1673
13572,5178
13573,2065
13574,6321
13575,7884
13576,648
13577,4560
13578,1258
13579,3611
13580,1629
13581,4833
13582,2937
13583,1080
13584,543
13585,8531
13586,896
13587,3258
13588,5662
13589,1117
13590,9503
13591,7144
13592,9072
13593,8765
13594,7486
13595,3753
13596,9590
13597,1035
13598,476
13599,5115
13600,553
13601,4289
13602,1306
13603,3762
13604,7393
13605,5710
13606,4677
13607,9397
13608,4909
13609,4386
13610,9536
13611,7911
13612,9525
13613,8544
13614,9735
13615,4590
13616,8531
13617,1349
13618,5685
13619,5232
13620,6447
13621,1050
13622,9641
13623,193
13624,2925
13625,565
13626,1277
13627,2184
13628,6429
13629,7339
13630,5538
13631,3614
13632,1683
13633,3731
13634,2352
13635,9468
13636,730
13637,5465
13638,3743
13639,6447
13640,1898
13641,7115
13642,5254
13643,937
13644,4221
13645,8568
13646,1870
13647,3200
13648,2529
13649,618
13650,6606
13651,4125
13652,6887
13653,9858
13654,2617
13655,9215
13656,2092
13657,4383
13658,9347
13659,312
13660,8492
13661,5840
13662,5948
13663,1191
13664,7416
13665,2978
13666,6371
13667,4227
13668,4569
13669,5311
13670,7661
13671,3434
13672,1478
13673,5792
13674,7705
13675,6112
13676,4615
13677,9983
13678,2167
13679,4914
13680,167
13681,6845
13682,1648
13683,9621
13684,1128
13685,9943
13686,7329
13687,8220
13688,9416
13689,7416
13690,3279
13691,4478
13692,8330
13693,4518
13694,8361
13695,7180
13696,3258
13697,4237
13698,7743
13699,1482
13700,2222
13701,2999
13702,8990
13703,3915
13704,5579
13705,4469
13706,2170
13707,1066
13708,8269
13709,2239
13710,2530
13711,9196
13712,6854
13713,456
13714,2212
13715,2134
13716,89
13717,5596
13718,3491
13719,5262
13720,7545
13721,5529
13722,9702
13723,7823
13724,1393
13725,9530
13726,4067
13727,3971
13728,7609
13729,1191
13730,9847
13731,5071
13732,9767
13733,3813
13734,6288
13735,1007
13736,4972
13737,9013
13738,6354
13739,1759
13740,6740
13741,16
13742,8480
13743,9735
13744,9789
13745,4766
13746,8956
13747,257
13748,4586
13749,1010
13750,4590
13751,3365
13752,6168
13753,6365
13754,7099
13755,3980
13756,5994
13757,3747
13758,1453
13759,423
13760,1566
13761,5143
13762,3327
13763,3339
13764,9928
13765,2577
13766,7382
13767,5783
13768,4900
13769,8504
13770,7158
13771,5941
13772,6939
13773,139
13774,6998
13775,8943
13776,9834
13777,945
13778,1813
13779,9734
13780,6152
13781,7685
13782,7607
13783,342
13784,1509
13785,784
13786,9835
13787,8240
13788,5211
13789,2372
13790,8465
13791,5355
13792,2893
13793,7726
13794,672
13795,9029
13796,5596
13797,3404
13798,1990
13799,2197
13800,9005
13801,3764
13802,5933
13803,3011
13804,1183
13805,7641
13806,6371
13807,8742
13808,5674
13809,8256
13810,9529
13811,5287
13812,4976
13813,8857
13814,4785
13815,7455
13816,2073
13817,3163
13818,8412
13819,4121
13820,5163
13821,5241
13822,5140
13823,8837
13824,4412
13825,1324
13826,8220
13827,3872
13828,936
13829,1377
13830,884
13831,6675
13832,6371
13833,4763
13834,660
13835,4704
13836,7939
13837,6985
13838,5316
13839,7806
13840,8275
13841,7791
13842,8102
13843,8914
13844,1719
13845,8038
13846,3844
13847,1208
13848,8463
13849,6125
13850,4222
13851,2239
13852,6586
13853,4173
13854,1120
13855,6466
13856,7134
13857,4118
13858,4583
13859,8048
13860,4488
13861,9502
13862,3288
13863,5893
13864,5171
13865,5852
13866,1244
13867,2892
13868,7937
13869,5215
13870,389
13871,5402
13872,5278
13873,5051
13874,6229
13875,1486
13876,3245
13877,8527
13878,5220
13879,7644
13880,7970
13881,9450
13882,6376
13883,8476
13884,2013
13885,8375
13886,326
13887,9596
13888,3253
13889,3525
13890,8491
13891,3220
13892,5257
13893,1042
13894,901
13895,3334
13896,4890
13897,2780
13898,2930
13899,4610
13900,482
13901,2469
13902,4157
13903,877
13904,4064
13905,58
13906,8776
13907,4685
13908,1524
13909,1137
13910,9961
13911,4999
13912,3617
13913,7550
13914,2218
13915,7188
13916,6387
13917,1668
13918,2007
13919,1071
13920,404
13921,310
13922,8629
13923,4925
13924,1262
13925,4186
13926,7523
13927,9702
13928,1845
13929,5593
13930,9398
13931,4401
13932,7909
13933,8562
13934,5189
13935,2010
13936,8967
13937,1156
13938,693
13939,3736
13940,7958
13941,7784
13942,3465
13943,6318
13944,9362
13945,7724
13946,6036
13947,475
13948,8252
13949,6061
13950,4113
13951,8745
13952,3119
13953,4439
13954,9718
13955,2986
13956,8799
13957,8218
13958,3291
13959,4843
13960,156
13961,4600
13962,3812
13963,8553
13964,1992
13965,6192
13966,7083
13967,2444
13968,3925
13969,5940
13970,3308
13971,7394
13972,5013
13973,9285
13974,2417
13975,9837
13976,9163
13977,7266
13978,6409
13979,7636
13980,81
13981,6828
13982,1881
13983,8301
13984,1528
13985,7131
13986,5688
13987,433
13988,6511
13989,9588
13990,8572
13991,2151
13992,3753
13993,8888
13994,1165
13995,4953
13996,8713
13997,1456
13998,9859
13999,382
14000,9423
14001,6315
14002,9949
14003,8809
14004,5691
14005,6173
14006,8723
14007,8027
14008,1495
14009,2258
14010,5473
14011,1121
14012,5516
14013,8611
14014,2184
14015,4597
14016,8786
14017,2977
14018,8412
14019,9522
14020,2586
14021,3808
14022,48
14023,2138
14024,4572
14025,7046
14026,4039
14027,83
14028,5647
14029,8900
14030,5928
14031,2228
14032,5328
14033,3729
14034,1442
14035,2753
14036,7207
14037,6179
14038,7753
14039,3526
14040,6966
14041,6834
14042,4635
14043,6690
14044,6735
14045,1901
14046,5984
14047,4062
14048,9067
14049,1983
14050,1019
14051,7911
14052,4450
14053,7850
14054,9644
14055,6987
14056,3088
14057,3631
14058,2859
14059,3496
14060,2894
14061,7719
14062,8441
14063,7839
14064,2781
14065,1224
14066,6467
14067,4944
14068,8770
14069,1831
14070,6922
14071,7446
14072,396
14073,4163
14074,5934
14075,3752
14076,6587
14077,218
14078,2175
14079,8987
14080,7797
14081,1015
14082,5401
14083,6923
14084,5673
14085,5778
14086,3067
14087,1259
14088,5980
14089,1324
14090,920
14091,604
14092,2079
14093,4753
14094,2656
14095,3441
14096,3314
14097,2147
14098,9080
14099,6380
14100,6506
14101,5467
14102,8678
14103,7106
14104,1182
14105,9603
14106,6411
14107,5852
14108,2385
14109,2403
14110,1984
14111,3805
14112,5160
14113,7467
14114,8508
14115,6267
14116,5707
14117,3605
14118,8354
14119,2145
14120,2928
14121,2896
14122,4411
14123,4818
14124,3864
14125,3728
14126,7795
14127,2545
14128,2691
14129,5730
14130,2394
14131,9703
14132,4427
14133,9869
14134,7637
14135,4698
14136,2515
14137,857
14138,4438
14139,4807
14140,4825
14141,3731
14142,1549
14143,9318
14144,5471
14145,2461
14146,1347
14147,4638
14148,4658
14149,4516
14150,8105
14151,5417
14152,5501
14153,6877
14154,7315
14155,111
14156,603
14157,4918
14158,695
14159,6300
14160,6974
14161,2246
14162,8642
14163,4816
14164,1914
14165,6910
14166,7921
14167,6608
14168,2047
14169,8026
14170,1700
14171,1090
14172,9391
14173,6841
14174,7381
14175,5024
14176,3904
14177,9056
14178,4415
14179,472
14180,4475
14181,2191
14182,4783
14183,7530
14184,2341
14185,4705
14186,7270
14187,2673
14188,7007
14189,4922
14190,4412
14191,3353
14192,2718
14193,3901
14194,1945
14195,6456
14196,276
14197,8019
14198,9462
14199,2465
14200,6359
14201,5014
